timestamp,aggr_p,aggr_s,aggr_q,aircon_p,aircon_s,aircon_q,hdryer_p,hdryer_s,hdryer_q,wboiler_p,wboiler_s,wboiler_q,ecooker_p,ecooker_s,ecooker_q,dehumid_p,dehumid_s,dehumid_q,fridge_p,fridge_s,fridge_q,aheater_p,aheater_s,aheater_q,ciron_p,ciron_s,ciron_q,rcooker_p,rcooker_s,rcooker_q,tv_p,tv_s,tv_q,vhood_p,vhood_s,vhood_q,washer_p,washer_s,washer_q
1522545671,76.81,67.98,15.66,-1.006999051,-4.789978469,-4.681500009,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.169907385,0.29563,0.336904615,0,0,0,0,0,0,0,0,0,58.75783846,55.38265308,16.16478846,0,0,0,0,0,0
1522545672,77.06,67.99,15.76,-1.006996521,-4.790011256,-4.681532816,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.091496615,0.22499,0.211344615,0,0,0,0,0,0,0,0,0,58.74133846,55.45855308,16.39048846,0,0,0,0,0,0
1522545673,77.08,67.08,14.75,-1.006998261,-4.789960264,-4.681481808,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.056343385,-0.86823,-0.878045385,0,0,0,0,0,0,0,0,0,58.91053846,55.64755308,16.47538846,0,0,0,0,0,0
1522545674,77.02,67.01,14.35,-1.006998011,-4.789980621,-4.681502166,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.095324385,-0.67702,-0.671325385,0,0,0,0,0,0,0,0,0,58.88743846,55.38145308,15.86438846,0,0,0,0,0,0
1522545675,76.35,66.27,13.97,-1.006997581,-4.790042319,-4.68156387,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.001693385,-0.51463,-0.527045385,0,0,0,0,0,0,0,0,0,58.12893846,54.47675308,15.33848846,0,0,0,0,0,0
1522545676,75.30,65.93,14.28,-1.006994921,-4.790018272,-4.681539856,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.014646615,0.36905,0.375954615,0,0,0,0,0,0,0,0,0,57.05433846,53.25545308,14.74528846,0,0,0,0,0,0
1522545677,57.72,50.34,14.05,-1.006989931,-4.789997625,-4.681519325,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.081486615,0.87521,0.879014615,0,0,0,0,0,0,0,0,0,39.41053846,37.15695308,14.01548846,0,0,0,0,0,0
1522545678,57.52,48.74,11.34,-1.006995621,-4.789994106,-4.681515677,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.035296615,0.62537,0.633444615,0,0,0,0,0,0,0,0,0,39.26053846,35.81215308,11.54498846,0,0,0,0,0,0
1522545679,57.72,49.36,11.70,-1.006993891,-4.790036318,-4.681557927,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.014016615,1.12447,1.145954615,0,0,0,0,0,0,0,0,0,39.48113846,35.93585308,11.39368846,0,0,0,0,0,0
1522545680,98.82,91.05,23.45,-1.006999696,-4.79005593,-4.681577468,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.186246615,0.40855,0.377474615,0,0,0,0,0,0,0,0,0,80.41103846,78.33965308,23.91438846,0,0,0,0,0,0
1522545681,103.32,93.88,20.27,-1.006990251,-4.789916107,-4.681437768,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.212556615,0.11965,0.072724615,0,0,0,0,0,0,0,0,0,84.88073846,81.46085308,21.03568846,0,0,0,0,0,0
1522545682,103.47,94.86,21.45,-1.006996801,-4.789875462,-4.681397013,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.256696615,0.85189,0.816504615,0,0,0,0,0,0,0,0,0,84.98363846,81.70875308,21.47738846,0,0,0,0,0,0
1522545683,103.26,94.42,20.87,-1.006989531,-4.790045836,-4.681567582,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.062496615,0.51142,0.511324615,0,0,0,0,0,0,0,0,0,84.97023846,81.60045308,21.19838846,0,0,0,0,0,0
1522545684,103.26,93.21,19.55,-1.006996721,-4.789973296,-4.681494852,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.199136615,-0.46997,-0.535945385,0,0,0,0,0,0,0,0,0,84.82993846,81.37675308,20.92898846,0,0,0,0,0,0
1522545685,103.04,93.16,19.73,-1.006997341,-4.789944884,-4.681466433,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.054846615,-0.51826,-0.545405385,0,0,0,0,0,0,0,0,0,84.75973846,81.37645308,21.12178846,0,0,0,0,0,0
1522545686,102.99,93.01,19.70,-1.006993861,-4.789998461,-4.681520061,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.139706615,-0.54821,-0.600025385,0,0,0,0,0,0,0,0,0,84.62833846,81.25875308,21.13868846,0,0,0,0,0,0
1522545687,102.90,92.90,19.55,-1.006996851,-4.790017715,-4.681539272,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.038796615,-0.6419,-0.669105385,0,0,0,0,0,0,0,0,0,84.63723846,81.24195308,21.06528846,0,0,0,0,0,0
1522545688,102.98,93.63,20.30,-1.006994671,-4.789997231,-4.681518816,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.092596615,0.03965,0.020584615,0,0,0,0,0,0,0,0,0,84.66393846,81.28495308,21.11758846,0,0,0,0,0,0
1522545689,102.90,93.28,19.90,-1.006998081,-4.78993878,-4.681460324,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.059936615,-0.21971,-0.238455385,0,0,0,0,0,0,0,0,0,84.61313846,81.19135308,20.98338846,0,0,0,0,0,0
1522545690,102.79,93.48,20.18,-1.007004271,-4.790003587,-4.68216408,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.027606615,0.07181,0.068864615,0,0,0,0,0,0,0,0,0,84.53493846,81.10905308,20.95738846,0,0,0,0,0,0
1522545691,102.93,93.59,20.52,-1.006997691,-4.789977224,-4.681498771,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.047746615,-0.11664,-0.129365385,0,0,0,0,0,0,0,0,0,84.65603846,81.40625308,21.49188846,0,0,0,0,0,0
1522545692,103.13,93.75,20.33,-1.006998431,-4.789940694,-4.681462236,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.247256615,0.20539,0.152224615,0,0,0,0,0,0,0,0,0,84.65203846,81.24035308,21.01988846,0,0,0,0,0,0
1522545693,103.00,94.22,20.93,-1.006993151,-4.790046535,-4.681568163,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.092046615,0.59704,0.592544615,0,0,0,0,0,0,0,0,0,84.68013846,81.32285308,21.18378846,0,0,0,0,0,0
1522545694,103.12,93.49,19.99,-1.006991321,-4.78992841,-4.681450048,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.083556615,-0.216,-0.240575385,0,0,0,0,0,0,0,0,0,84.80813846,81.40495308,21.07228846,0,0,0,0,0,0
1522545695,102.83,93.51,20.15,-1.006994951,-4.78998744,-4.681509019,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.083468385,-0.08522,-0.067615385,0,0,0,0,0,0,0,0,0,84.69033846,81.29095308,21.06258846,0,0,0,0,0,0
1522545696,102.87,93.80,20.48,-1.006995631,-4.789970941,-4.681492509,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.067993385,0.16728,0.186984615,0,0,0,0,0,0,0,0,0,84.70993846,81.33415308,21.13498846,0,0,0,0,0,0
1522545697,102.99,93.92,20.47,-1.006994461,-4.790069005,-4.681590608,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.049366615,0.33568,0.334354615,0,0,0,0,0,0,0,0,0,84.71213846,81.28235308,20.97748846,0,0,0,0,0,0
1522545698,102.99,94.60,21.33,-1.006996861,-4.790079081,-4.681600643,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.144076615,1.04956,1.044114615,0,0,0,0,0,0,0,0,0,84.61733846,81.24425308,21.12678846,0,0,0,0,0,0
1522545699,103.00,94.52,21.12,-1.006991541,-4.789913044,-4.681434674,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.123376615,1.00515,1.003054615,0,0,0,0,0,0,0,0,0,84.64803846,81.21615308,20.95968846,0,0,0,0,0,0
1522545700,102.94,93.73,20.52,-1.006997081,-4.790012671,-4.681534225,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.236736615,0.33999,0.294134615,0,0,0,0,0,0,0,0,0,84.47523846,81.09075308,21.06808846,0,0,0,0,0,0
1522545701,102.63,93.27,20.30,-1.006997431,-4.789976928,-4.681498478,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.121026615,0.02878,0.002414615,0,0,0,0,0,0,0,0,0,84.28563846,80.93745308,21.14048846,0,0,0,0,0,0
1522545702,102.77,93.11,19.89,-1.006991351,-4.789988044,-4.6815097,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.127386615,-0.19092,-0.225995385,0,0,0,0,0,0,0,0,0,84.41493846,80.99785308,20.96238846,0,0,0,0,0,0
1522545703,102.67,93.55,20.49,-1.006998141,-4.789954648,-4.681476192,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.080116615,0.2563,0.246114615,0,0,0,0,0,0,0,0,0,84.36283846,80.98995308,21.08228846,0,0,0,0,0,0
1522545704,102.54,92.81,19.83,-1.006996941,-4.789975742,-4.681497296,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.070236615,-0.37089,-0.397075385,0,0,0,0,0,0,0,0,0,84.24603846,80.87695308,21.07238846,0,0,0,0,0,0
1522545705,102.68,93.04,19.90,-1.007004321,-4.789991119,-4.682176548,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.124326615,-0.18014,-0.214055385,0,0,0,0,0,0,0,0,0,84.32843846,80.91555308,20.95928846,0,0,0,0,0,0
1522545706,102.53,92.59,19.50,-1.006996771,-4.790102164,-4.681623729,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.004886615,-0.60205,-0.618945385,0,0,0,0,0,0,0,0,0,84.29763846,80.88665308,20.95948846,0,0,0,0,0,0
1522545707,102.58,93.42,20.36,-1.006995571,-4.789974906,-4.681496475,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.068593385,0.05058,0.067994615,0,0,0,0,0,0,0,0,0,84.42593846,81.06755308,21.13558846,0,0,0,0,0,0
1522545708,102.67,93.39,20.38,-1.006994041,-4.789993543,-4.681515139,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.004463385,-0.04702,-0.045715385,0,0,0,0,0,0,0,0,0,84.44563846,81.13035308,21.26448846,0,0,0,0,0,0
1522545709,102.79,95.00,21.83,-1.006990501,-4.790054187,-4.681575901,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.019586615,1.52126,1.547984615,0,0,0,0,0,0,0,0,0,84.54513846,81.17645308,21.12668846,0,0,0,0,0,0
1522545710,102.76,93.94,20.85,-1.006997841,-4.790050678,-4.681572226,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.136076615,0.61218,0.598334615,0,0,0,0,0,0,0,0,0,84.39273846,81.02215308,21.09418846,0,0,0,0,0,0
1522545711,102.72,94.33,21.29,-1.006990561,-4.789904793,-4.681426442,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.090076615,0.98886,0.993234615,0,0,0,0,0,0,0,0,0,84.39873846,81.04215308,21.13608846,0,0,0,0,0,0
1522545712,102.48,93.48,20.55,-1.007001781,-4.789928801,-4.682238888,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.023983385,0.25003,0.262434615,0,0,0,0,0,0,0,0,0,84.27523846,80.92355308,21.12868846,0,0,0,0,0,0
1522545713,102.37,93.18,20.41,-1.007000058,-4.78993328,-4.681454818,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.071046615,0.14293,0.131854615,0,0,0,0,0,0,0,0,0,84.07533846,80.73275308,21.11948846,0,0,0,0,0,0
1522545714,102.66,93.44,20.57,-1.006999221,-4.78996183,-4.681483369,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.073656615,0.05936,0.045394615,0,0,0,0,0,0,0,0,0,84.35513846,81.07915308,21.36258846,0,0,0,0,0,0
1522545715,102.83,93.65,20.42,-1.006994001,-4.789919017,-4.681440603,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.214696615,0.40363,0.365374615,0,0,0,0,0,0,0,0,0,84.38443846,80.94775308,20.89948846,0,0,0,0,0,0
1522545716,102.89,94.07,20.85,-1.006999061,-4.789989942,-4.681511483,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-2.33846E-05,0.44442,0.455984615,0,0,0,0,0,0,0,0,0,84.66413846,81.32525308,21.23458846,0,0,0,0,0,0
1522545717,102.61,93.53,20.48,-1.007003561,-4.789879312,-4.682288367,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.000456615,0.20281,0.209004615,0,0,0,0,0,0,0,0,0,84.38763846,81.02365308,21.11268846,0,0,0,0,0,0
1522545718,102.72,93.33,20.16,-1.007001209,-4.789784332,-4.682383359,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.034206615,-0.03342,-0.040635385,0,0,0,0,0,0,0,0,0,84.45563846,81.06235308,21.03908846,0,0,0,0,0,0
1522545719,102.67,94.12,21.10,-1.006995911,-4.789967444,-4.681489008,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.007936615,0.71561,0.730964615,0,0,0,0,0,0,0,0,0,84.43523846,81.10215308,21.21098846,0,0,0,0,0,0
1522545720,102.79,93.59,20.40,-1.006993681,-4.789979299,-4.681500899,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.186190385,-0.16829,-0.131775385,0,0,0,0,0,0,0,0,0,84.74743846,81.45225308,21.37658846,0,0,0,0,0,0
1522545721,103.10,93.34,20.00,-1.006998711,-4.790084858,-4.681606401,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.162116615,-0.33141,-0.380995385,0,0,0,0,0,0,0,0,0,84.70763846,81.36325308,21.22628846,0,0,0,0,0,0
1522545722,102.70,93.89,20.79,-1.006990131,-4.789985557,-4.681507246,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.123796615,0.62739,0.616654615,0,0,0,0,0,0,0,0,0,84.35403846,80.95805308,21.01318846,0,0,0,0,0,0
1522545723,103.02,93.93,20.82,-1.006994831,-4.790006456,-4.68152804,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.030426615,0.09758,0.094634615,0,0,0,0,0,0,0,0,0,84.76223846,81.53315308,21.57078846,0,0,0,0,0,0
1522545724,102.99,92.67,19.38,-1.007000849,-4.789926503,-4.682241188,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.195266615,-0.82826,-0.910085385,0,0,0,0,0,0,0,0,0,84.56693846,81.19855308,21.13118846,0,0,0,0,0,0
1522545725,102.80,93.55,20.38,-1.006996771,-4.790037145,-4.681558704,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.031516615,0.0565,0.052264615,0,0,0,0,0,0,0,0,0,84.54103846,81.18795308,21.17128846,0,0,0,0,0,0
1522545726,102.72,92.98,19.82,-1.006995551,-4.789997768,-4.68151934,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.101454385,-0.578,-0.568215385,0,0,0,0,0,0,0,0,0,84.59703846,81.25955308,21.22678846,0,0,0,0,0,0
1522545727,102.48,93.23,20.18,-1.006994011,-4.790034366,-4.681555971,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.068883385,0.00415,0.020624615,0,0,0,0,0,0,0,0,0,84.32343846,80.92605308,21.00378846,0,0,0,0,0,0
1522545728,103.07,93.74,20.51,-1.006991481,-4.790018002,-4.681539665,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.207946615,0.12498,0.079454615,0,0,0,0,0,0,0,0,0,84.63773846,81.31255308,21.26978846,0,0,0,0,0,0
1522545729,102.78,93.50,20.42,-1.006995281,-4.790034689,-4.681556269,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.039523385,-0.10945,-0.101865385,0,0,0,0,0,0,0,0,0,84.59083846,81.30145308,21.36528846,0,0,0,0,0,0
1522545730,102.95,93.29,20.08,-1.006999828,-4.790005327,-4.681526865,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.120726615,-0.28235,-0.318825385,0,0,0,0,0,0,0,0,0,84.59983846,81.26805308,21.24388846,0,0,0,0,0,0
1522545731,102.89,93.30,20.07,-1.006995401,-4.790036292,-4.681557871,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.130966615,-0.16471,-0.199845385,0,0,0,0,0,0,0,0,0,84.53223846,81.15915308,21.11138846,0,0,0,0,0,0
1522545732,102.64,93.32,20.13,-1.006997791,-4.789998916,-4.681520463,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.009996615,0.03562,0.035724615,0,0,0,0,0,0,0,0,0,84.40563846,80.98195308,20.94128846,0,0,0,0,0,0
1522545733,102.80,93.30,20.21,-1.006998151,-4.790043707,-4.681565253,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.007943385,-0.29691,-0.301395385,0,0,0,0,0,0,0,0,0,84.58463846,81.29035308,21.35018846,0,0,0,0,0,0
1522545734,103.02,93.14,19.83,-1.006992901,-4.789988758,-4.681510377,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.181006615,-0.41042,-0.468535385,0,0,0,0,0,0,0,0,0,84.61303846,81.24355308,21.13628846,0,0,0,0,0,0
1522545735,102.68,93.37,20.20,-1.006996141,-4.790100836,-4.681622412,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.064203385,-0.07895,-0.065295385,0,0,0,0,0,0,0,0,0,84.52093846,81.14795308,21.10978846,0,0,0,0,0,0
1522545736,103.00,93.59,20.23,-1.006992561,-4.790026848,-4.681548485,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.022096615,-0.10088,-0.107075385,0,0,0,0,0,0,0,0,0,84.75223846,81.38775308,21.17568846,0,0,0,0,0,0
1522545737,102.96,93.50,20.30,-1.006990131,-4.790071025,-4.681592767,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.091556615,-0.12655,-0.150335385,0,0,0,0,0,0,0,0,0,84.64453846,81.32795308,21.29608846,0,0,0,0,0,0
1522545738,103.17,93.86,20.54,-1.006995381,-4.790000418,-4.681521992,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.276836615,0.25181,0.192344615,0,0,0,0,0,0,0,0,0,84.66283846,81.30755308,21.18658846,0,0,0,0,0,0
1522545739,103.09,94.24,20.83,-1.007001641,-4.790047189,-4.682120499,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.129166615,0.58514,0.572184615,0,0,0,0,0,0,0,0,0,84.73693846,81.34855308,21.10278846,0,0,0,0,0,0
1522545740,102.75,92.91,19.61,-1.006991841,-4.790036996,-4.681558657,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.102269385,-0.62144,-0.612605385,0,0,0,0,0,0,0,0,0,84.62573846,81.23255308,21.06918846,0,0,0,0,0,0
1522545741,102.68,93.08,19.98,-1.006999388,-4.790014089,-4.681535628,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.161589385,-0.54029,-0.516245385,0,0,0,0,0,0,0,0,0,84.61683846,81.31735308,21.34068846,0,0,0,0,0,0
1522545742,102.66,94.30,21.18,-1.007001341,-4.790002888,-4.682164802,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.054346615,1.0219,1.033964615,0,0,0,0,0,0,0,0,0,84.37903846,80.97475308,20.99328846,0,0,0,0,0,0
1522545743,102.82,93.75,20.60,-1.006994501,-4.789970895,-4.68149248,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.071856615,0.27544,0.267624615,0,0,0,0,0,0,0,0,0,84.51803846,81.16685308,21.17268846,0,0,0,0,0,0
1522545744,102.86,93.03,19.82,-1.006995601,-4.790005817,-4.681527389,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.262126615,-0.22706,-0.301255385,0,0,0,0,0,0,0,0,0,84.36863846,80.95325308,20.95898846,0,0,0,0,0,0
1522545745,102.24,93.03,20.24,-1.006993091,-4.790060429,-4.681582064,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.033833385,0.05258,0.062714615,0,0,0,0,0,0,0,0,0,84.04723846,80.67265308,21.02128846,0,0,0,0,0,0
1522545746,102.33,93.23,20.49,-1.006997621,-4.790014991,-4.68153654,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.036493385,0.08831,0.099814615,0,0,0,0,0,0,0,0,0,84.14243846,80.83545308,21.23468846,0,0,0,0,0,0
1522545747,102.35,93.56,20.80,-1.006998391,-4.790021771,-4.681543315,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.020936615,0.50381,0.512294615,0,0,0,0,0,0,0,0,0,84.09743846,80.75695308,21.12928846,0,0,0,0,0,0
1522545748,102.56,94.12,21.33,-1.006997161,-4.789980319,-4.68150187,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.148976615,0.93389,0.924854615,0,0,0,0,0,0,0,0,0,84.18263846,80.87905308,21.25168846,0,0,0,0,0,0
1522545749,102.41,95.10,22.38,-1.006999001,-4.790005118,-4.681526658,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.009913385,1.89105,1.927684615,0,0,0,0,0,0,0,0,0,84.19743846,80.90725308,21.29318846,0,0,0,0,0,0
1522545750,102.44,93.62,20.89,-1.006997231,-4.789940315,-4.681461865,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.045496615,0.44194,0.443914615,0,0,0,0,0,0,0,0,0,84.16353846,80.87265308,21.28498846,0,0,0,0,0,0
1522545751,102.21,93.17,20.59,-1.006992921,-4.789970179,-4.681491793,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.074403385,0.08183,0.101094615,0,0,0,0,0,0,0,0,0,84.05723846,80.78745308,21.32708846,0,0,0,0,0,0
1522545752,102.68,93.52,20.37,-1.006998391,-4.789928232,-4.681449774,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.000386615,0.15916,0.164364615,0,0,0,0,0,0,0,0,0,84.44973846,81.05835308,21.04338846,0,0,0,0,0,0
1522545753,102.84,93.91,20.78,-1.006998021,-4.790047924,-4.681569471,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.195996615,0.56658,0.537664615,0,0,0,0,0,0,0,0,0,84.41423846,81.04045308,21.08878846,0,0,0,0,0,0
1522545754,102.76,93.76,20.53,-1.006993391,-4.790008583,-4.681530195,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.051013385,0.25252,0.270514615,0,0,0,0,0,0,0,0,0,84.58073846,81.20105308,21.10098846,0,0,0,0,0,0
1522545755,102.78,92.99,19.77,-1.006993991,-4.79007156,-4.681593176,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.034023385,-0.53064,-0.535525385,0,0,0,0,0,0,0,0,0,84.58413846,81.22005308,21.14698846,0,0,0,0,0,0
1522545756,102.73,93.30,20.24,-1.007002941,-4.790026393,-4.682141287,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.055296615,-0.12595,-0.140755385,0,0,0,0,0,0,0,0,0,84.45283846,81.12295308,21.22358846,0,0,0,0,0,0
1522545757,102.81,93.05,19.92,-1.006995931,-4.789941234,-4.681462796,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.024546615,-0.48015,-0.498125385,0,0,0,0,0,0,0,0,0,84.55513846,81.23055308,21.25678846,0,0,0,0,0,0
1522545758,102.83,95.05,21.87,-1.006997331,-4.789966333,-4.681487883,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.037623385,1.43586,1.471044615,0,0,0,0,0,0,0,0,0,84.64353846,81.30785308,21.24018846,0,0,0,0,0,0
1522545759,102.79,93.62,20.63,-1.006991341,-4.78995716,-4.681478806,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.113996615,0.15601,0.135124615,0,0,0,0,0,0,0,0,0,84.44603846,81.15715308,21.34118846,0,0,0,0,0,0
1522545760,102.67,93.53,20.52,-1.006991611,-4.789936208,-4.681457842,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.104726615,0.24728,0.231144615,0,0,0,0,0,0,0,0,0,84.33983846,80.98375308,21.12708846,0,0,0,0,0,0
1522545761,102.65,94.20,21.31,-1.006995521,-4.790017652,-4.681539226,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.056433385,0.66742,0.694184615,0,0,0,0,0,0,0,0,0,84.47593846,81.22535308,21.45738846,0,0,0,0,0,0
1522545762,102.87,94.31,21.41,-1.006996751,-4.789987634,-4.68150919,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.170136615,0.76877,0.751184615,0,0,0,0,0,0,0,0,0,84.46953846,81.23625308,21.50618846,0,0,0,0,0,0
1522545763,102.57,93.19,20.37,-1.006995141,-4.7899786,-4.681500176,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.045626615,-0.13754,-0.150345385,0,0,0,0,0,0,0,0,0,84.29853846,81.02665308,21.36398846,0,0,0,0,0,0
1522545764,102.72,93.75,20.89,-1.006995491,-4.789976175,-4.681497746,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.203766615,0.44715,0.412914615,0,0,0,0,0,0,0,0,0,84.28663846,80.99985308,21.31868846,0,0,0,0,0,0
1522545765,102.63,92.92,20.01,-1.006991981,-4.790059747,-4.681581414,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.014143385,-0.52818,-0.537895385,0,0,0,0,0,0,0,0,0,84.41573846,81.14705308,21.39428846,0,0,0,0,0,0
1522545766,102.57,93.33,20.53,-1.006996731,-4.790012461,-4.681534018,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.112086615,0.06868,0.045714615,0,0,0,0,0,0,0,0,0,84.23563846,80.95625308,21.33138846,0,0,0,0,0,0
1522545767,102.41,94.08,21.35,-1.007001931,-4.790015401,-4.682152286,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.037116615,0.94027,0.954154615,0,0,0,0,0,0,0,0,0,84.14703846,80.84055308,21.23698846,0,0,0,0,0,0
1522545768,102.67,93.72,20.76,-1.006991461,-4.789974811,-4.68149646,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.035436615,0.31479,0.316014615,0,0,0,0,0,0,0,0,0,84.40953846,81.10305308,21.28368846,0,0,0,0,0,0
